Name,Sweep (T1),,,Name,Sweep (T2),,,
139507042.253521,-103.518508911133,,,139507042.253521,-111.615409851074,,,
141690140.84507,-101.674880981445,,,141690140.84507,-110.216377258301,,,
143873239.43662,-100.674751281738,,,143873239.43662,-109.410827636719,,,
146056338.028169,-103.607009887695,,,146056338.028169,-110.848487854004,,,
148239436.619718,-102.368278503418,,,148239436.619718,-110.89485168457,,,
150422535.211268,-101.127067565918,,,150422535.211268,-110.477119445801,,,
152605633.802817,-103.05753326416,,,152605633.802817,-110.181747436523,,,
154788732.394366,-102.435035705566,,,154788732.394366,-110.648620605469,,,
156971830.985915,-102.657371520996,,,156971830.985915,-111.335556030273,,,
159154929.577465,-101.873184204102,,,159154929.577465,-110.917907714844,,,
161338028.169014,-104.082138061523,,,161338028.169014,-111.038612365723,,,
163521126.760563,-101.798400878906,,,163521126.760563,-109.796562194824,,,
165704225.352113,-103.1025390625,,,165704225.352113,-111.339485168457,,,
167887323.943662,-98.5585708618164,,,167887323.943662,-110.014587402344,,,
170070422.535211,-100.883285522461,,,170070422.535211,-110.097023010254,,,
172253521.126761,-99.8147735595703,,,172253521.126761,-109.109062194824,,,
174436619.71831,-100.760192871094,,,174436619.71831,-109.033279418945,,,
176619718.309859,-99.7474746704102,,,176619718.309859,-109.641395568848,,,
178802816.901408,-97.5970153808594,,,178802816.901408,-108.680244445801,,,
180985915.492958,-97.7212142944336,,,180985915.492958,-107.766159057617,,,
183169014.084507,-96.9887924194336,,,183169014.084507,-108.594039916992,,,
185352112.676056,-98.6872940063477,,,185352112.676056,-108.115371704102,,,
187535211.267606,-95.5002288818359,,,187535211.267606,-108.14038848877,,,
189718309.859155,-94.0642471313477,,,189718309.859155,-108.134559631348,,,
191901408.450704,-97.4220733642578,,,191901408.450704,-107.715972900391,,,
194084507.042254,-97.2020111083984,,,194084507.042254,-108.354621887207,,,
196267605.633803,-94.6881561279297,,,196267605.633803,-108.331611633301,,,
198450704.225352,-99.0505752563477,,,198450704.225352,-108.407684326172,,,
200633802.816901,-97.6692276000977,,,200633802.816901,-110.116744995117,,,
202816901.408451,-99.5232086181641,,,202816901.408451,-109.876770019531,,,
205000000,-99.9265975952148,,,205000000,-109.240760803223,,,
207183098.591549,-102.386184692383,,,207183098.591549,-109.185882568359,,,
209366197.183099,-101.674224853516,,,209366197.183099,-109.759986877441,,,
211549295.774648,-99.4420623779297,,,211549295.774648,-110.109474182129,,,
213732394.366197,-99.1789321899414,,,213732394.366197,-109.962913513184,,,
215915492.957747,-103.614349365234,,,215915492.957747,-110.955360412598,,,
218098591.549296,-104.001640319824,,,218098591.549296,-111.553077697754,,,
220281690.140845,-101.311187744141,,,220281690.140845,-109.572235107422,,,
222464788.732394,-102.109748840332,,,222464788.732394,-111.518600463867,,,
224647887.323944,-101.185600280762,,,224647887.323944,-109.816520690918,,,
226830985.915493,-103.341705322266,,,226830985.915493,-110.362335205078,,,
229014084.507042,-103.554206848145,,,229014084.507042,-110.307746887207,,,
231197183.098592,-104.085914611816,,,231197183.098592,-111.135772705078,,,
233380281.690141,-103.082168579102,,,233380281.690141,-110.573204040527,,,
235563380.28169,-103.60563659668,,,235563380.28169,-110.433410644531,,,
237746478.873239,-100.123176574707,,,237746478.873239,-110.241554260254,,,
239929577.464789,-102.765640258789,,,239929577.464789,-110.7744140625,,,
242112676.056338,-102.314750671387,,,242112676.056338,-109.492851257324,,,
244295774.647887,-102.650871276855,,,244295774.647887,-110.067031860352,,,
246478873.239437,-101.198699951172,,,246478873.239437,-110.235176086426,,,
248661971.830986,-100.18928527832,,,248661971.830986,-110.273124694824,,,
250845070.422535,-102.619438171387,,,250845070.422535,-111.741149902344,,,
253028169.014085,-102.867195129395,,,253028169.014085,-111.044013977051,,,
255211267.605634,-98.6100616455078,,,255211267.605634,-108.580505371094,,,
257394366.197183,-101.968246459961,,,257394366.197183,-110.470611572266,,,
259577464.788732,-103.769721984863,,,259577464.788732,-109.028663635254,,,
261760563.380282,-98.5866851806641,,,261760563.380282,-108.436965942383,,,
263943661.971831,-102.314346313477,,,263943661.971831,-110.495223999023,,,
266126760.56338,-102.351173400879,,,266126760.56338,-110.235885620117,,,
268309859.15493,-102.12158203125,,,268309859.15493,-109.473220825195,,,
270492957.746479,-104.878486633301,,,270492957.746479,-111.705368041992,,,
272676056.338028,-103.130393981934,,,272676056.338028,-110.535041809082,,,
274859154.929577,-102.96076965332,,,274859154.929577,-109.824012756348,,,
277042253.521127,-97.1983261108398,,,277042253.521127,-110.475593566895,,,
279225352.112676,-99.0511779785156,,,279225352.112676,-109.011993408203,,,
281408450.704225,-103.443008422852,,,281408450.704225,-112.061454772949,,,
283591549.295775,-102.556747436523,,,283591549.295775,-110.851776123047,,,
285774647.887324,-104.242820739746,,,285774647.887324,-110.208358764648,,,
287957746.478873,-104.861694335938,,,287957746.478873,-111.084587097168,,,
290140845.070423,-103.592872619629,,,290140845.070423,-110.606689453125,,,
292323943.661972,-103.275932312012,,,292323943.661972,-111.049430847168,,,
294507042.253521,-104.531967163086,,,294507042.253521,-111.782608032227,,,
296690140.84507,-101.262802124023,,,296690140.84507,-109.448768615723,,,
298873239.43662,-102.372817993164,,,298873239.43662,-110.221092224121,,,
301056338.028169,-100.578231811523,,,301056338.028169,-109.905448913574,,,
303239436.619718,-104.48038482666,,,303239436.619718,-110.171760559082,,,
305422535.211268,-99.4875717163086,,,305422535.211268,-111.094512939453,,,
307605633.802817,-102.042518615723,,,307605633.802817,-109.951240539551,,,
309788732.394366,-99.5404510498047,,,309788732.394366,-109.967277526855,,,
311971830.985916,-100.890899658203,,,311971830.985916,-110.457389831543,,,
314154929.577465,-103.971710205078,,,314154929.577465,-110.500953674316,,,
316338028.169014,-102.873565673828,,,316338028.169014,-110.974853515625,,,
318521126.760563,-98.2255706787109,,,318521126.760563,-110.192230224609,,,
320704225.352113,-99.6189956665039,,,320704225.352113,-109.766952514648,,,
322887323.943662,-96.2336273193359,,,322887323.943662,-108.956398010254,,,
325070422.535211,-100.864463806152,,,325070422.535211,-109.697402954102,,,
327253521.126761,-102.608345031738,,,327253521.126761,-110.771514892578,,,
329436619.71831,-102.37963104248,,,329436619.71831,-111.05199432373,,,
331619718.309859,-103.371940612793,,,331619718.309859,-110.117263793945,,,
333802816.901408,-101.894523620605,,,333802816.901408,-109.807434082031,,,
335985915.492958,-98.4732513427734,,,335985915.492958,-110.245643615723,,,
338169014.084507,-101.728881835938,,,338169014.084507,-109.119102478027,,,
340352112.676056,-100.753028869629,,,340352112.676056,-109.178283691406,,,
342535211.267606,-102.969886779785,,,342535211.267606,-110.661422729492,,,
344718309.859155,-103.143669128418,,,344718309.859155,-109.890586853027,,,
346901408.450704,-103.09349822998,,,346901408.450704,-109.645515441895,,,
349084507.042254,-105.07105255127,,,349084507.042254,-110.744430541992,,,
351267605.633803,-104.260833740234,,,351267605.633803,-110.577224731445,,,
353450704.225352,-105.861305236816,,,353450704.225352,-110.754280090332,,,
355633802.816901,-102.11083984375,,,355633802.816901,-110.760162353516,,,
357816901.408451,-100.578384399414,,,357816901.408451,-111.039543151855,,,
360000000,-103.984046936035,,,360000000,-110.497116088867,,,
362183098.591549,-102.543083190918,,,362183098.591549,-111.100486755371,,,
364366197.183099,-102.400840759277,,,364366197.183099,-111.48023223877,,,
366549295.774648,-103.148696899414,,,366549295.774648,-110.600204467773,,,
368732394.366197,-103.135719299316,,,368732394.366197,-111.292869567871,,,
370915492.957747,-102.38232421875,,,370915492.957747,-111.027198791504,,,
373098591.549296,-104.326583862305,,,373098591.549296,-111.098030090332,,,
375281690.140845,-104.333770751953,,,375281690.140845,-111.148658752441,,,
377464788.732394,-106.254020690918,,,377464788.732394,-111.354804992676,,,
379647887.323944,-105.181854248047,,,379647887.323944,-111.309783935547,,,
381830985.915493,-102.36767578125,,,381830985.915493,-111.677375793457,,,
384014084.507042,-101.547653198242,,,384014084.507042,-111.205459594727,,,
386197183.098592,-104.985656738281,,,386197183.098592,-111.580101013184,,,
388380281.690141,-102.738868713379,,,388380281.690141,-111.60400390625,,,
390563380.28169,-104.054008483887,,,390563380.28169,-110.907867431641,,,
392746478.873239,-103.351112365723,,,392746478.873239,-111.633743286133,,,
394929577.464789,-105.406204223633,,,394929577.464789,-111.34789276123,,,
397112676.056338,-105.051139831543,,,397112676.056338,-111.030616760254,,,
399295774.647887,-105.697914123535,,,399295774.647887,-111.656143188477,,,
401478873.239437,-104.43962097168,,,401478873.239437,-110.968322753906,,,
403661971.830986,-105.208808898926,,,403661971.830986,-111.128623962402,,,
405845070.422535,-99.8696823120117,,,405845070.422535,-111.302047729492,,,
408028169.014085,-104.427856445313,,,408028169.014085,-110.354133605957,,,
410211267.605634,-104.058853149414,,,410211267.605634,-110.982322692871,,,
412394366.197183,-102.970375061035,,,412394366.197183,-110.081581115723,,,
414577464.788732,-104.226089477539,,,414577464.788732,-110.563682556152,,,
416760563.380282,-103.57453918457,,,416760563.380282,-110.3955078125,,,
418943661.971831,-103.434959411621,,,418943661.971831,-111.129539489746,,,
421126760.56338,-104.248229980469,,,421126760.56338,-111.20922088623,,,
423309859.15493,-103.990310668945,,,423309859.15493,-110.903854370117,,,
425492957.746479,-104.736282348633,,,425492957.746479,-111.223846435547,,,
427676056.338028,-105.094032287598,,,427676056.338028,-111.984786987305,,,
429859154.929577,-101.420745849609,,,429859154.929577,-111.119316101074,,,
432042253.521127,-104.891044616699,,,432042253.521127,-110.742263793945,,,
434225352.112676,-103.855751037598,,,434225352.112676,-111.618682861328,,,
436408450.704225,-102.838340759277,,,436408450.704225,-111.663772583008,,,
438591549.295775,-104.899948120117,,,438591549.295775,-112.13550567627,,,
440774647.887324,-104.934097290039,,,440774647.887324,-111.173210144043,,,
442957746.478873,-103.919052124023,,,442957746.478873,-111.677780151367,,,
445140845.070423,-104.006851196289,,,445140845.070423,-110.717063903809,,,
447323943.661972,-104.417175292969,,,447323943.661972,-110.097648620605,,,
449507042.253521,-103.409378051758,,,449507042.253521,-110.837295532227,,,
451690140.84507,-101.100982666016,,,451690140.84507,-112.177619934082,,,
453873239.43662,-102.788917541504,,,453873239.43662,-111.812057495117,,,
456056338.028169,-105.576324462891,,,456056338.028169,-111.589279174805,,,
458239436.619718,-105.7412109375,,,458239436.619718,-112.436103820801,,,
460422535.211268,-105.863876342773,,,460422535.211268,-111.927276611328,,,
462605633.802817,-105.02286529541,,,462605633.802817,-112.589569091797,,,
464788732.394366,-105.191284179688,,,464788732.394366,-113.601486206055,,,
466971830.985916,-104.23023223877,,,466971830.985916,-113.013679504395,,,
469154929.577465,-106.283515930176,,,469154929.577465,-112.202117919922,,,
471338028.169014,-102.668914794922,,,471338028.169014,-111.372970581055,,,
473521126.760563,-104.487449645996,,,473521126.760563,-111.916091918945,,,
475704225.352113,-105.272247314453,,,475704225.352113,-110.83757019043,,,
477887323.943662,-104.45556640625,,,477887323.943662,-110.989227294922,,,
480070422.535211,-102.910095214844,,,480070422.535211,-111.255767822266,,,
482253521.126761,-105.283714294434,,,482253521.126761,-110.874046325684,,,
484436619.71831,-103.316024780273,,,484436619.71831,-110.88745880127,,,
486619718.309859,-105.259773254395,,,486619718.309859,-111.643287658691,,,
488802816.901408,-107.227485656738,,,488802816.901408,-111.749504089355,,,
490985915.492958,-100.422866821289,,,490985915.492958,-110.935302734375,,,
493169014.084507,-104.839889526367,,,493169014.084507,-111.330902099609,,,
495352112.676056,-103.999534606934,,,495352112.676056,-111.661041259766,,,
497535211.267606,-104.820907592773,,,497535211.267606,-111.276321411133,,,
499718309.859155,-103.900932312012,,,499718309.859155,-111.244964599609,,,
501901408.450704,-105.413314819336,,,501901408.450704,-111.269836425781,,,
504084507.042254,-102.583786010742,,,504084507.042254,-110.88134765625,,,
506267605.633803,-103.963676452637,,,506267605.633803,-111.395919799805,,,
508450704.225352,-104.821769714355,,,508450704.225352,-111.397674560547,,,
510633802.816901,-104.916175842285,,,510633802.816901,-111.147987365723,,,
512816901.408451,-104.13850402832,,,512816901.408451,-111.80094909668,,,
515000000,-105.125465393066,,,515000000,-111.599617004395,,,
517183098.591549,-105.857887268066,,,517183098.591549,-111.1484375,,,
519366197.183099,-104.681480407715,,,519366197.183099,-111.902366638184,,,
521549295.774648,-105.846885681152,,,521549295.774648,-111.961578369141,,,
523732394.366197,-102.606941223145,,,523732394.366197,-111.691757202148,,,
525915492.957747,-104.226692199707,,,525915492.957747,-112.110794067383,,,
528098591.549296,-103.836784362793,,,528098591.549296,-111.365760803223,,,
530281690.140845,-105.06404876709,,,530281690.140845,-112.030372619629,,,
532464788.732394,-106.307434082031,,,532464788.732394,-112.121589660645,,,
534647887.323944,-105.005699157715,,,534647887.323944,-112.183982849121,,,
536830985.915493,-104.380798339844,,,536830985.915493,-110.865203857422,,,
539014084.507042,-103.436538696289,,,539014084.507042,-110.313133239746,,,
541197183.098592,-105.935729980469,,,541197183.098592,-111.505905151367,,,
543380281.690141,-105.707847595215,,,543380281.690141,-111.955787658691,,,
545563380.28169,-105.880920410156,,,545563380.28169,-112.277908325195,,,
547746478.87324,-106.664176940918,,,547746478.87324,-111.85627746582,,,
549929577.464789,-103.436737060547,,,549929577.464789,-111.901741027832,,,
552112676.056338,-104.809776306152,,,552112676.056338,-112.077819824219,,,
554295774.647887,-105.553977966309,,,554295774.647887,-112.286064147949,,,
556478873.239437,-105.218849182129,,,556478873.239437,-111.050285339355,,,
558661971.830986,-104.745109558105,,,558661971.830986,-110.995086669922,,,
560845070.422535,-103.184158325195,,,560845070.422535,-111.695419311523,,,
563028169.014085,-102.036949157715,,,563028169.014085,-112.514183044434,,,
565211267.605634,-105.26579284668,,,565211267.605634,-111.634552001953,,,
567394366.197183,-104.613967895508,,,567394366.197183,-110.961540222168,,,
569577464.788732,-103.794486999512,,,569577464.788732,-111.361793518066,,,
571760563.380282,-104.466751098633,,,571760563.380282,-111.712135314941,,,
573943661.971831,-106.055206298828,,,573943661.971831,-111.135963439941,,,
576126760.56338,-106.283638000488,,,576126760.56338,-111.524772644043,,,
578309859.15493,-105.461921691895,,,578309859.15493,-111.565460205078,,,
580492957.746479,-104.823333740234,,,580492957.746479,-110.891036987305,,,
582676056.338028,-105.50707244873,,,582676056.338028,-111.99095916748,,,
584859154.929578,-106.829177856445,,,584859154.929578,-112.167762756348,,,
587042253.521127,-104.769760131836,,,587042253.521127,-110.94172668457,,,
589225352.112676,-104.381942749023,,,589225352.112676,-111.82251739502,,,
591408450.704225,-105.643760681152,,,591408450.704225,-111.95768737793,,,
593591549.295775,-107.160041809082,,,593591549.295775,-111.085357666016,,,
595774647.887324,-107.425636291504,,,595774647.887324,-112.431495666504,,,
597957746.478873,-104.750122070313,,,597957746.478873,-112.082862854004,,,
600140845.070423,-104.863227844238,,,600140845.070423,-111.851379394531,,,
602323943.661972,-105.382705688477,,,602323943.661972,-111.578475952148,,,
604507042.253521,-103.735282897949,,,604507042.253521,-111.213768005371,,,
606690140.84507,-103.83470916748,,,606690140.84507,-111.983985900879,,,
608873239.43662,-107.005683898926,,,608873239.43662,-112.711242675781,,,
611056338.028169,-105.274368286133,,,611056338.028169,-111.889221191406,,,
613239436.619718,-105.589958190918,,,613239436.619718,-111.212539672852,,,
615422535.211268,-104.587776184082,,,615422535.211268,-111.701591491699,,,
617605633.802817,-106.277046203613,,,617605633.802817,-111.542770385742,,,
619788732.394366,-103.980895996094,,,619788732.394366,-111.214485168457,,,
621971830.985916,-104.180137634277,,,621971830.985916,-111.303924560547,,,
624154929.577465,-104.92919921875,,,624154929.577465,-111.825103759766,,,
626338028.169014,-103.99405670166,,,626338028.169014,-112.031730651855,,,
628521126.760563,-105.661308288574,,,628521126.760563,-111.552284240723,,,
630704225.352113,-104.858680725098,,,630704225.352113,-111.736885070801,,,
632887323.943662,-105.77571105957,,,632887323.943662,-112.479843139648,,,
635070422.535211,-104.613883972168,,,635070422.535211,-111.24853515625,,,
637253521.126761,-104.849052429199,,,637253521.126761,-111.529899597168,,,
639436619.71831,-104.616767883301,,,639436619.71831,-112.594413757324,,,
641619718.309859,-105.633651733398,,,641619718.309859,-112.078102111816,,,
643802816.901408,-106.222724914551,,,643802816.901408,-111.520156860352,,,
645985915.492958,-105.878234863281,,,645985915.492958,-111.649627685547,,,
648169014.084507,-105.557540893555,,,648169014.084507,-112.304595947266,,,
650352112.676056,-104.461853027344,,,650352112.676056,-112.217262268066,,,
652535211.267606,-104.588684082031,,,652535211.267606,-112.653984069824,,,
654718309.859155,-104.806983947754,,,654718309.859155,-112.950714111328,,,
656901408.450704,-107.351234436035,,,656901408.450704,-112.625709533691,,,
659084507.042254,-105.646255493164,,,659084507.042254,-112.292907714844,,,
661267605.633803,-107.158325195313,,,661267605.633803,-111.94856262207,,,
663450704.225352,-106.025596618652,,,663450704.225352,-112.217597961426,,,
665633802.816901,-106.185279846191,,,665633802.816901,-112.833587646484,,,
667816901.408451,-104.191413879395,,,667816901.408451,-112.624298095703,,,
670000000,-105.318466186523,,,670000000,-111.607696533203,,,
672183098.591549,-104.736633300781,,,672183098.591549,-111.518692016602,,,
674366197.183099,-105.23006439209,,,674366197.183099,-112.261451721191,,,
676549295.774648,-105.685775756836,,,676549295.774648,-112.465263366699,,,
678732394.366197,-106.100944519043,,,678732394.366197,-112.048248291016,,,
680915492.957747,-106.623962402344,,,680915492.957747,-112.309959411621,,,
683098591.549296,-106.150787353516,,,683098591.549296,-112.179992675781,,,
685281690.140845,-106.507438659668,,,685281690.140845,-112.378883361816,,,
687464788.732394,-106.483024597168,,,687464788.732394,-112.504081726074,,,
689647887.323944,-106.169990539551,,,689647887.323944,-111.704727172852,,,
691830985.915493,-105.015045166016,,,691830985.915493,-111.458648681641,,,
694014084.507042,-105.521560668945,,,694014084.507042,-112.090324401855,,,
696197183.098592,-105.897689819336,,,696197183.098592,-112.728126525879,,,
698380281.690141,-105.012001037598,,,698380281.690141,-112.037017822266,,,
700563380.28169,-104.514266967773,,,700563380.28169,-111.575775146484,,,
702746478.87324,-105.82836151123,,,702746478.87324,-112.085166931152,,,
704929577.464789,-105.758972167969,,,704929577.464789,-112.421653747559,,,
707112676.056338,-107.30647277832,,,707112676.056338,-112.512184143066,,,
709295774.647887,-105.835121154785,,,709295774.647887,-112.354454040527,,,
711478873.239437,-104.110877990723,,,711478873.239437,-111.617782592773,,,
713661971.830986,-105.406578063965,,,713661971.830986,-111.761199951172,,,
715845070.422535,-106.485794067383,,,715845070.422535,-112.261940002441,,,
718028169.014085,-105.61693572998,,,718028169.014085,-112.065582275391,,,
720211267.605634,-105.293891906738,,,720211267.605634,-112.110763549805,,,
722394366.197183,-105.998657226563,,,722394366.197183,-112.102584838867,,,
724577464.788732,-105.806579589844,,,724577464.788732,-111.947929382324,,,
726760563.380282,-105.958000183105,,,726760563.380282,-112.054588317871,,,
728943661.971831,-106.101791381836,,,728943661.971831,-112.543937683105,,,
731126760.56338,-105.695304870605,,,731126760.56338,-111.960227966309,,,
733309859.15493,-105.267242431641,,,733309859.15493,-111.98023223877,,,
735492957.746479,-106.742744445801,,,735492957.746479,-112.310447692871,,,
737676056.338028,-107.555374145508,,,737676056.338028,-112.321990966797,,,
739859154.929577,-106.681602478027,,,739859154.929577,-112.467483520508,,,
742042253.521127,-104.466537475586,,,742042253.521127,-111.992607116699,,,
744225352.112676,-105.743011474609,,,744225352.112676,-111.657188415527,,,
746408450.704225,-104.310607910156,,,746408450.704225,-111.654640197754,,,
748591549.295775,-104.919578552246,,,748591549.295775,-111.357833862305,,,
750774647.887324,-105.569938659668,,,750774647.887324,-112.099075317383,,,
752957746.478873,-105.058464050293,,,752957746.478873,-113.0078125,,,
755140845.070423,-107.17301940918,,,755140845.070423,-112.203216552734,,,
757323943.661972,-105.472625732422,,,757323943.661972,-111.581230163574,,,
759507042.253521,-102.853034973145,,,759507042.253521,-112.279258728027,,,
761690140.84507,-105.832244873047,,,761690140.84507,-112.534942626953,,,
763873239.43662,-105.447792053223,,,763873239.43662,-112.385215759277,,,
766056338.028169,-105.317291259766,,,766056338.028169,-112.146614074707,,,
768239436.619718,-105.381294250488,,,768239436.619718,-111.798767089844,,,
770422535.211268,-102.947341918945,,,770422535.211268,-111.644958496094,,,
772605633.802817,-106.558898925781,,,772605633.802817,-112.34196472168,,,
774788732.394366,-104.910163879395,,,774788732.394366,-112.320556640625,,,
776971830.985916,-105.007461547852,,,776971830.985916,-111.765960693359,,,
779154929.577465,-105.180465698242,,,779154929.577465,-111.812652587891,,,
781338028.169014,-106.038360595703,,,781338028.169014,-111.632049560547,,,
783521126.760563,-105.586761474609,,,783521126.760563,-110.854095458984,,,
785704225.352113,-105.588005065918,,,785704225.352113,-111.165748596191,,,
787887323.943662,-104.045532226563,,,787887323.943662,-112.486885070801,,,
790070422.535211,-106.763725280762,,,790070422.535211,-111.829803466797,,,
792253521.126761,-106.11580657959,,,792253521.126761,-111.215637207031,,,
794436619.71831,-105.762359619141,,,794436619.71831,-111.666923522949,,,
796619718.309859,-107.690742492676,,,796619718.309859,-112.307220458984,,,
798802816.901409,-106.591369628906,,,798802816.901409,-112.00170135498,,,
800985915.492958,-105.231140136719,,,800985915.492958,-111.744148254395,,,
803169014.084507,-105.162353515625,,,803169014.084507,-111.822601318359,,,
805352112.676056,-106.647583007813,,,805352112.676056,-111.265739440918,,,
807535211.267606,-103.952743530273,,,807535211.267606,-111.330352783203,,,
809718309.859155,-103.721633911133,,,809718309.859155,-111.62427520752,,,
811901408.450704,-104.861534118652,,,811901408.450704,-111.62809753418,,,
814084507.042254,-105.638282775879,,,814084507.042254,-111.445983886719,,,
816267605.633803,-106.644432067871,,,816267605.633803,-111.541152954102,,,
818450704.225352,-106.597747802734,,,818450704.225352,-111.342704772949,,,
820633802.816901,-106.869163513184,,,820633802.816901,-112.442390441895,,,
822816901.408451,-107.57933807373,,,822816901.408451,-113.196952819824,,,
825000000,-104.919799804688,,,825000000,-112.427154541016,,,
827183098.591549,-105.440277099609,,,827183098.591549,-111.982559204102,,,
829366197.183099,-106.68350982666,,,829366197.183099,-112.223556518555,,,
831549295.774648,-103.871231079102,,,831549295.774648,-112.013275146484,,,
833732394.366197,-103.613899230957,,,833732394.366197,-111.421569824219,,,
835915492.957747,-105.54759979248,,,835915492.957747,-111.828681945801,,,
838098591.549296,-105.779907226563,,,838098591.549296,-111.098083496094,,,
