Name,Sweep (T1),,,Name,Sweep (T2),,,
253028169.014085,-104.239135742188,,,253028169.014085,-111.483741760254,,,
255211267.605634,-103.435676574707,,,255211267.605634,-111.68017578125,,,
257394366.197183,-102.241958618164,,,257394366.197183,-112.141311645508,,,
259577464.788732,-105.554016113281,,,259577464.788732,-111.747413635254,,,
261760563.380282,-103.168899536133,,,261760563.380282,-111.713478088379,,,
263943661.971831,-104.484786987305,,,263943661.971831,-111.400192260742,,,
266126760.56338,-104.756507873535,,,266126760.56338,-111.41576385498,,,
268309859.15493,-105.288368225098,,,268309859.15493,-112.020774841309,,,
270492957.746479,-103.50562286377,,,270492957.746479,-111.539451599121,,,
272676056.338028,-104.128402709961,,,272676056.338028,-111.763610839844,,,
274859154.929577,-104.178695678711,,,274859154.929577,-111.763626098633,,,
277042253.521127,-104.264343261719,,,277042253.521127,-111.86882019043,,,
279225352.112676,-103.101165771484,,,279225352.112676,-112.394645690918,,,
281408450.704225,-101.152671813965,,,281408450.704225,-111.603424072266,,,
283591549.295775,-103.172309875488,,,283591549.295775,-111.522369384766,,,
285774647.887324,-103.279075622559,,,285774647.887324,-112.432922363281,,,
287957746.478873,-102.942001342773,,,287957746.478873,-112.066162109375,,,
290140845.070423,-103.188690185547,,,290140845.070423,-112.482109069824,,,
292323943.661972,-103.286064147949,,,292323943.661972,-112.586029052734,,,
294507042.253521,-103.120582580566,,,294507042.253521,-111.75471496582,,,
296690140.84507,-104.646644592285,,,296690140.84507,-111.759315490723,,,
298873239.43662,-105.536186218262,,,298873239.43662,-111.869361877441,,,
301056338.028169,-105.563148498535,,,301056338.028169,-112.508026123047,,,
303239436.619718,-102.786117553711,,,303239436.619718,-111.502265930176,,,
305422535.211268,-103.913032531738,,,305422535.211268,-112.043212890625,,,
307605633.802817,-103.956100463867,,,307605633.802817,-111.991943359375,,,
309788732.394366,-103.887748718262,,,309788732.394366,-111.928108215332,,,
311971830.985916,-105.851669311523,,,311971830.985916,-111.733192443848,,,
314154929.577465,-103.777267456055,,,314154929.577465,-111.434860229492,,,
316338028.169014,-104.279350280762,,,316338028.169014,-111.791984558105,,,
318521126.760563,-102.692504882813,,,318521126.760563,-112.112213134766,,,
320704225.352113,-104.222061157227,,,320704225.352113,-111.366600036621,,,
322887323.943662,-103.238906860352,,,322887323.943662,-111.664581298828,,,
325070422.535211,-104.651443481445,,,325070422.535211,-111.592437744141,,,
327253521.126761,-104.111694335938,,,327253521.126761,-112.28401184082,,,
329436619.71831,-103.447204589844,,,329436619.71831,-112.212936401367,,,
331619718.309859,-103.73274230957,,,331619718.309859,-111.633331298828,,,
333802816.901408,-103.521995544434,,,333802816.901408,-112.319137573242,,,
335985915.492958,-104.657150268555,,,335985915.492958,-111.683197021484,,,
338169014.084507,-103.74730682373,,,338169014.084507,-111.258865356445,,,
340352112.676056,-103.508659362793,,,340352112.676056,-111.70475769043,,,
342535211.267606,-105.024787902832,,,342535211.267606,-111.775047302246,,,
344718309.859155,-104.111511230469,,,344718309.859155,-112.292541503906,,,
346901408.450704,-104.362716674805,,,346901408.450704,-111.771339416504,,,
349084507.042254,-104.107841491699,,,349084507.042254,-111.879035949707,,,
351267605.633803,-105.390296936035,,,351267605.633803,-111.812850952148,,,
353450704.225352,-105.00178527832,,,353450704.225352,-111.623382568359,,,
355633802.816901,-104.823432922363,,,355633802.816901,-112.157646179199,,,
357816901.408451,-104.17064666748,,,357816901.408451,-111.729156494141,,,
360000000,-102.30094909668,,,360000000,-112.498390197754,,,
362183098.591549,-104.708534240723,,,362183098.591549,-112.233337402344,,,
364366197.183099,-104.536422729492,,,364366197.183099,-111.788597106934,,,
366549295.774648,-104.979515075684,,,366549295.774648,-112.146018981934,,,
368732394.366197,-103.592140197754,,,368732394.366197,-112.563545227051,,,
370915492.957747,-104.894081115723,,,370915492.957747,-112.398902893066,,,
373098591.549296,-104.862426757813,,,373098591.549296,-112.299713134766,,,
375281690.140845,-104.969146728516,,,375281690.140845,-112.450065612793,,,
377464788.732394,-106.15177154541,,,377464788.732394,-113.437980651855,,,
379647887.323944,-104.983818054199,,,379647887.323944,-112.965461730957,,,
381830985.915493,-105.766380310059,,,381830985.915493,-112.796836853027,,,
384014084.507042,-105.351654052734,,,384014084.507042,-113.367263793945,,,
386197183.098592,-105.719345092773,,,386197183.098592,-112.765480041504,,,
388380281.690141,-106.404655456543,,,388380281.690141,-112.930511474609,,,
390563380.28169,-104.57022857666,,,390563380.28169,-112.480491638184,,,
392746478.873239,-104.931396484375,,,392746478.873239,-112.193115234375,,,
394929577.464789,-104.534370422363,,,394929577.464789,-112.828704833984,,,
397112676.056338,-104.333335876465,,,397112676.056338,-112.847343444824,,,
399295774.647887,-105.883163452148,,,399295774.647887,-113.312469482422,,,
401478873.239437,-105.983825683594,,,401478873.239437,-112.77392578125,,,
403661971.830986,-104.271125793457,,,403661971.830986,-112.537818908691,,,
405845070.422535,-104.354370117188,,,405845070.422535,-112.745956420898,,,
408028169.014085,-104.839744567871,,,408028169.014085,-112.428215026855,,,
410211267.605634,-105.438652038574,,,410211267.605634,-112.443206787109,,,
412394366.197183,-102.181640625,,,412394366.197183,-111.194129943848,,,
414577464.788732,-100.791305541992,,,414577464.788732,-110.558815002441,,,
416760563.380282,-103.491149902344,,,416760563.380282,-110.935836791992,,,
418943661.971831,-105.423240661621,,,418943661.971831,-112.296478271484,,,
421126760.56338,-105.136672973633,,,421126760.56338,-112.278610229492,,,
423309859.15493,-105.648124694824,,,423309859.15493,-112.638137817383,,,
425492957.746479,-105.96257019043,,,425492957.746479,-112.509918212891,,,
427676056.338028,-105.981979370117,,,427676056.338028,-113.318771362305,,,
429859154.929577,-105.016326904297,,,429859154.929577,-112.828819274902,,,
432042253.521127,-105.063545227051,,,432042253.521127,-112.919212341309,,,
434225352.112676,-105.935447692871,,,434225352.112676,-112.482292175293,,,
436408450.704225,-105.62052154541,,,436408450.704225,-112.818046569824,,,
438591549.295775,-105.360328674316,,,438591549.295775,-113.065032958984,,,
440774647.887324,-105.118019104004,,,440774647.887324,-112.517845153809,,,
442957746.478873,-105.442893981934,,,442957746.478873,-112.456466674805,,,
445140845.070423,-105.295074462891,,,445140845.070423,-112.408195495605,,,
447323943.661972,-104.181922912598,,,447323943.661972,-112.922653198242,,,
449507042.253521,-106.214950561523,,,449507042.253521,-113.030548095703,,,
451690140.84507,-105.065330505371,,,451690140.84507,-113.595100402832,,,
453873239.43662,-104.394096374512,,,453873239.43662,-113.322364807129,,,
456056338.028169,-107.31209564209,,,456056338.028169,-112.934562683105,,,
458239436.619718,-105.45288848877,,,458239436.619718,-113.283416748047,,,
460422535.211268,-105.840049743652,,,460422535.211268,-113.466827392578,,,
462605633.802817,-104.53515625,,,462605633.802817,-113.142585754395,,,
464788732.394366,-106.176345825195,,,464788732.394366,-112.923477172852,,,
466971830.985916,-106.583084106445,,,466971830.985916,-111.729080200195,,,
469154929.577465,-104.551292419434,,,469154929.577465,-112.482551574707,,,
471338028.169014,-105.456329345703,,,471338028.169014,-112.829002380371,,,
473521126.760563,-102.591499328613,,,473521126.760563,-109.60090637207,,,
475704225.352113,-95.1011047363281,,,475704225.352113,-101.687156677246,,,
477887323.943662,-93.5438232421875,,,477887323.943662,-100.181434631348,,,
480070422.535211,-96.060302734375,,,480070422.535211,-102.674674987793,,,
482253521.126761,-100.914566040039,,,482253521.126761,-108.535041809082,,,
484436619.71831,-103.813369750977,,,484436619.71831,-110.810966491699,,,
486619718.309859,-105.2412109375,,,486619718.309859,-112.679557800293,,,
488802816.901408,-104.839073181152,,,488802816.901408,-112.382431030273,,,
490985915.492958,-99.1042556762695,,,490985915.492958,-107.913505554199,,,
493169014.084507,-89.1078643798828,,,493169014.084507,-95.973991394043,,,
495352112.676056,-87.6464157104492,,,495352112.676056,-96.5639572143555,,,
497535211.267606,-93.5974731445313,,,497535211.267606,-104.028419494629,,,
499718309.859155,-105.908546447754,,,499718309.859155,-112.699012756348,,,
501901408.450704,-104.604484558105,,,501901408.450704,-112.357376098633,,,
504084507.042254,-105.949478149414,,,504084507.042254,-111.837509155273,,,
506267605.633803,-105.762870788574,,,506267605.633803,-112.618721008301,,,
508450704.225352,-106.255714416504,,,508450704.225352,-112.838203430176,,,
510633802.816901,-99.5465621948242,,,510633802.816901,-107.850143432617,,,
512816901.408451,-86.8374099731445,,,512816901.408451,-95.1819534301758,,,
515000000,-84.5351181030273,,,515000000,-91.5791397094727,,,
517183098.591549,-81.1948623657227,,,517183098.591549,-88.5107803344727,,,
519366197.183099,-83.4827270507813,,,519366197.183099,-93.4355545043945,,,
521549295.774648,-95.5160522460938,,,521549295.774648,-106.23656463623,,,
523732394.366197,-105.184478759766,,,523732394.366197,-112.921379089355,,,
525915492.957747,-103.033279418945,,,525915492.957747,-112.385437011719,,,
528098591.549296,-95.2579193115234,,,528098591.549296,-103.356071472168,,,
530281690.140845,-79.4741821289063,,,530281690.140845,-87.7241668701172,,,
532464788.732394,-92.8629608154297,,,532464788.732394,-101.626579284668,,,
534647887.323944,-106.307327270508,,,534647887.323944,-112.125968933105,,,
536830985.915493,-105.530914306641,,,536830985.915493,-112.779167175293,,,
539014084.507042,-102.181159973145,,,539014084.507042,-110.032127380371,,,
541197183.098592,-97.1336975097656,,,541197183.098592,-104.386054992676,,,
543380281.690141,-99.2869415283203,,,543380281.690141,-106.172256469727,,,
545563380.28169,-102.95735168457,,,545563380.28169,-109.746070861816,,,
547746478.87324,-106.631622314453,,,547746478.87324,-113.273727416992,,,
549929577.464789,-106.634490966797,,,549929577.464789,-113.191886901855,,,
552112676.056338,-105.286506652832,,,552112676.056338,-112.011260986328,,,
554295774.647887,-105.651229858398,,,554295774.647887,-111.209693908691,,,
556478873.239437,-104.802185058594,,,556478873.239437,-111.700271606445,,,
558661971.830986,-106.252494812012,,,558661971.830986,-112.701866149902,,,
560845070.422535,-105.797218322754,,,560845070.422535,-112.967658996582,,,
563028169.014085,-102.53963470459,,,563028169.014085,-109.071426391602,,,
565211267.605634,-94.8860855102539,,,565211267.605634,-103.363418579102,,,
567394366.197183,-98.8552398681641,,,567394366.197183,-106.949844360352,,,
569577464.788732,-101.780311584473,,,569577464.788732,-110.454925537109,,,
571760563.380282,-106.599296569824,,,571760563.380282,-112.779365539551,,,
573943661.971831,-106.031051635742,,,573943661.971831,-112.260467529297,,,
576126760.56338,-104.529983520508,,,576126760.56338,-112.479972839355,,,
578309859.15493,-105.316886901855,,,578309859.15493,-113.207405090332,,,
580492957.746479,-105.887474060059,,,580492957.746479,-112.922492980957,,,
582676056.338028,-105.757667541504,,,582676056.338028,-112.712432861328,,,
584859154.929578,-106.040077209473,,,584859154.929578,-112.487091064453,,,
587042253.521127,-105.83984375,,,587042253.521127,-112.837188720703,,,
589225352.112676,-105.517127990723,,,589225352.112676,-112.769737243652,,,
591408450.704225,-105.460266113281,,,591408450.704225,-112.906555175781,,,
593591549.295775,-100.555267333984,,,593591549.295775,-107.764587402344,,,
595774647.887324,-90.1114730834961,,,595774647.887324,-98.1514587402344,,,
597957746.478873,-89.4524230957031,,,597957746.478873,-97.5956039428711,,,
600140845.070423,-96.0920028686523,,,600140845.070423,-103.132820129395,,,
602323943.661972,-105.450752258301,,,602323943.661972,-113.058410644531,,,
604507042.253521,-106.160400390625,,,604507042.253521,-112.614120483398,,,
606690140.84507,-104.732078552246,,,606690140.84507,-112.463691711426,,,
608873239.43662,-105.964202880859,,,608873239.43662,-112.769035339355,,,
611056338.028169,-96.0340118408203,,,611056338.028169,-102.143775939941,,,
613239436.619718,-74.8322143554688,,,613239436.619718,-83.0489196777344,,,
615422535.211268,-77.9244918823242,,,615422535.211268,-87.1125183105469,,,
617605633.802817,-91.0124816894531,,,617605633.802817,-98.7762298583984,,,
619788732.394366,-106.572448730469,,,619788732.394366,-112.764305114746,,,
621971830.985916,-104.613334655762,,,621971830.985916,-112.972274780273,,,
624154929.577465,-105.199272155762,,,624154929.577465,-112.340240478516,,,
626338028.169014,-105.839950561523,,,626338028.169014,-112.418304443359,,,
628521126.760563,-104.718559265137,,,628521126.760563,-112.700637817383,,,
630704225.352113,-104.489639282227,,,630704225.352113,-112.565124511719,,,
632887323.943662,-104.37809753418,,,632887323.943662,-112.395217895508,,,
635070422.535211,-106.096626281738,,,635070422.535211,-112.87077331543,,,
637253521.126761,-104.229522705078,,,637253521.126761,-112.981025695801,,,
639436619.71831,-105.115524291992,,,639436619.71831,-112.957664489746,,,
641619718.309859,-105.240280151367,,,641619718.309859,-112.300422668457,,,
643802816.901408,-101.986465454102,,,643802816.901408,-110.336639404297,,,
645985915.492958,-100.908531188965,,,645985915.492958,-109.491554260254,,,
648169014.084507,-103.904975891113,,,648169014.084507,-111.178565979004,,,
650352112.676056,-104.021507263184,,,650352112.676056,-112.321670532227,,,
652535211.267606,-105.520469665527,,,652535211.267606,-112.51399230957,,,
654718309.859155,-106.238967895508,,,654718309.859155,-112.450614929199,,,
656901408.450704,-107.059600830078,,,656901408.450704,-112.85710144043,,,
659084507.042254,-106.439323425293,,,659084507.042254,-113.104461669922,,,
661267605.633803,-104.935768127441,,,661267605.633803,-112.872413635254,,,
663450704.225352,-104.801773071289,,,663450704.225352,-112.542060852051,,,
665633802.816901,-105.612663269043,,,665633802.816901,-112.571250915527,,,
667816901.408451,-104.766578674316,,,667816901.408451,-112.368118286133,,,
670000000,-106.472702026367,,,670000000,-112.438621520996,,,
672183098.591549,-105.24462890625,,,672183098.591549,-112.524612426758,,,
674366197.183099,-106.990898132324,,,674366197.183099,-112.860534667969,,,
676549295.774648,-103.988548278809,,,676549295.774648,-112.928985595703,,,
678732394.366197,-105.273529052734,,,678732394.366197,-112.347297668457,,,
680915492.957747,-105.673828125,,,680915492.957747,-112.447341918945,,,
683098591.549296,-104.700302124023,,,683098591.549296,-112.762275695801,,,
685281690.140845,-104.763618469238,,,685281690.140845,-112.779693603516,,,
687464788.732394,-107.139274597168,,,687464788.732394,-113.283721923828,,,
689647887.323944,-96.1468505859375,,,689647887.323944,-104.484786987305,,,
691830985.915493,-84.4238662719727,,,691830985.915493,-92.4133529663086,,,
694014084.507042,-87.666862487793,,,694014084.507042,-93.9066925048828,,,
696197183.098592,-93.186408996582,,,696197183.098592,-101.067520141602,,,
698380281.690141,-104.65234375,,,698380281.690141,-112.357398986816,,,
700563380.28169,-107.068084716797,,,700563380.28169,-113.036735534668,,,
702746478.87324,-106.830505371094,,,702746478.87324,-112.821640014648,,,
704929577.464789,-106.168937683105,,,704929577.464789,-112.792663574219,,,
707112676.056338,-106.033592224121,,,707112676.056338,-112.556037902832,,,
709295774.647887,-106.135894775391,,,709295774.647887,-112.76392364502,,,
711478873.239437,-105.842971801758,,,711478873.239437,-113.174179077148,,,
713661971.830986,-107.69246673584,,,713661971.830986,-113.745712280273,,,
715845070.422535,-105.69588470459,,,715845070.422535,-113.235527038574,,,
718028169.014085,-101.188499450684,,,718028169.014085,-112.446632385254,,,
720211267.605634,-98.4702072143555,,,720211267.605634,-112.754241943359,,,
722394366.197183,-105.030754089355,,,722394366.197183,-113.20972442627,,,
724577464.788732,-103.999114990234,,,724577464.788732,-112.871017456055,,,
726760563.380282,-105.827766418457,,,726760563.380282,-112.245330810547,,,
728943661.971831,-104.911209106445,,,728943661.971831,-112.296676635742,,,
731126760.56338,-106.316566467285,,,731126760.56338,-112.824157714844,,,
733309859.15493,-105.911529541016,,,733309859.15493,-112.90055847168,,,
735492957.746479,-106.279586791992,,,735492957.746479,-112.605819702148,,,
737676056.338028,-105.734016418457,,,737676056.338028,-112.566398620605,,,
739859154.929577,-104.148132324219,,,739859154.929577,-112.496131896973,,,
742042253.521127,-105.887390136719,,,742042253.521127,-112.510055541992,,,
744225352.112676,-105.833030700684,,,744225352.112676,-112.379493713379,,,
746408450.704225,-106.229995727539,,,746408450.704225,-112.672950744629,,,
748591549.295775,-106.676528930664,,,748591549.295775,-112.869049072266,,,
750774647.887324,-105.07039642334,,,750774647.887324,-112.421730041504,,,
752957746.478873,-105.187355041504,,,752957746.478873,-112.502410888672,,,
755140845.070423,-105.33374786377,,,755140845.070423,-112.715614318848,,,
757323943.661972,-106.008926391602,,,757323943.661972,-113.043678283691,,,
759507042.253521,-104.685066223145,,,759507042.253521,-112.534049987793,,,
761690140.84507,-106.210090637207,,,761690140.84507,-112.558525085449,,,
763873239.43662,-103.799453735352,,,763873239.43662,-112.781555175781,,,
766056338.028169,-106.097152709961,,,766056338.028169,-112.333633422852,,,
768239436.619718,-105.974822998047,,,768239436.619718,-112.485389709473,,,
770422535.211268,-96.278694152832,,,770422535.211268,-104.635154724121,,,
772605633.802817,-85.0501327514648,,,772605633.802817,-94.9065246582031,,,
774788732.394366,-84.0358123779297,,,774788732.394366,-94.6592788696289,,,
776971830.985916,-83.2787475585938,,,776971830.985916,-96.2089614868164,,,
779154929.577465,-88.4282836914063,,,779154929.577465,-98.8333206176758,,,
781338028.169014,-90.5243301391602,,,781338028.169014,-99.4933166503906,,,
783521126.760563,-87.5086898803711,,,783521126.760563,-99.0290298461914,,,
785704225.352113,-88.3646392822266,,,785704225.352113,-100.083503723145,,,
787887323.943662,-85.9704132080078,,,787887323.943662,-100.726257324219,,,
790070422.535211,-93.9891204833984,,,790070422.535211,-105.568382263184,,,
792253521.126761,-92.1409606933594,,,792253521.126761,-100.835830688477,,,
794436619.71831,-80.4380035400391,,,794436619.71831,-90.4226760864258,,,
796619718.309859,-81.5259246826172,,,796619718.309859,-90.5760345458984,,,
798802816.901409,-81.0611724853516,,,798802816.901409,-90.266227722168,,,
800985915.492958,-94.6310882568359,,,800985915.492958,-101.098434448242,,,
803169014.084507,-105.876533508301,,,803169014.084507,-112.077278137207,,,
805352112.676056,-105.045227050781,,,805352112.676056,-112.196754455566,,,
807535211.267606,-104.582496643066,,,807535211.267606,-112.324485778809,,,
809718309.859155,-103.638221740723,,,809718309.859155,-112.707801818848,,,
811901408.450704,-104.441230773926,,,811901408.450704,-112.857887268066,,,
814084507.042254,-105.654808044434,,,814084507.042254,-113.074501037598,,,
816267605.633803,-104.192893981934,,,816267605.633803,-112.994293212891,,,
818450704.225352,-105.16283416748,,,818450704.225352,-112.645156860352,,,
820633802.816901,-105.31282043457,,,820633802.816901,-112.647796630859,,,
822816901.408451,-105.408843994141,,,822816901.408451,-112.105026245117,,,
825000000,-103.896560668945,,,825000000,-112.242332458496,,,
827183098.591549,-104.838745117188,,,827183098.591549,-112.698829650879,,,
829366197.183099,-105.466201782227,,,829366197.183099,-112.550712585449,,,
831549295.774648,-105.708999633789,,,831549295.774648,-112.327453613281,,,
833732394.366197,-105.7578125,,,833732394.366197,-112.414245605469,,,
835915492.957747,-104.707153320313,,,835915492.957747,-112.318252563477,,,
